Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-10-06,187.288,187.559,185.467,186.532,2460.5176105392
2023-10-09,186.435,186.532,185.815,186.532,2103.2624308302
2023-10-10,186.532,188.915,186.532,188.915,1426.9556599938
2023-10-11,188.915,188.915,186.804,188.856,3492.0145022424
2023-10-12,190.039,190.039,188.74,189.67,3530.218090824
2023-10-13,189.36,189.399,186.978,187.114,1590.0953085314
2023-10-16,189.786,189.786,185.487,187.888,2886.9522614636
2023-10-17,187.849,187.849,183.084,183.626,3971.1081536441
2023-10-18,187.365,187.365,183.917,184.014,1045.9523035989
2023-10-19,184.014,184.014,182.077,182.793,2517.3067287011
2023-10-20,181.108,181.67,179.462,179.462,3087.2629691617
2023-10-23,179.928,179.928,176.285,179.19,3609.7228562506
2023-10-24,178.494,180.14,178.261,180.043,1434.1833659417
2023-10-25,180.14,182.077,179.85,181.089,2714.5198481358
2023-10-26,180.14,180.586,177.234,177.855,2750.6583778752
2023-10-27,176.789,177.234,176.266,176.809,2433.67184559
2023-10-30,176.809,177.003,175.298,175.626,2478.0706106983
2023-10-31,177.816,177.836,175.298,176.75,3716.0733866264
2023-11-02,180.392,182.503,178.417,182.174,1659.2747797468
2023-11-03,182.271,182.949,182.058,182.949,2187.9298433624
2023-11-06,183.026,183.917,182.659,182.775,2354.1670801634
2023-11-07,184.014,184.014,178.784,182.077,2382.0453745338
2023-11-08,182.077,185.7,182.077,185.215,2953.0341444155
2023-11-09,183.22,184.227,182.406,182.406,1617.9736029018
2023-11-10,184.944,184.944,180.14,181.768,1222.5148346112
2023-11-13,181.768,184.014,181.768,182.426,1394.9472479389
2023-11-14,182.426,184.963,182.174,184.247,1583.9001320047
2023-11-15,184.963,184.963,182.271,184.189,2733.105377716
2023-11-16,183.743,183.743,181.903,182.174,1108.9365982875
2023-11-17,182.077,182.174,181.98,182.174,1126.4895984466
2023-11-20,182.89,182.91,181.108,181.379,2717.6174363992
2023-11-21,182.077,183.976,181.302,182.562,1191.5389519775
2023-11-22,183.24,183.782,181.709,183.24,720.70553594477
2023-11-23,183.24,183.723,183.046,183.723,654.62365299281
2023-11-24,183.704,183.936,181.399,183.046,1696.4458389072
2023-11-27,182.309,182.309,181.108,181.148,2889.0173203058
2023-11-28,181.148,182.155,180.624,180.624,1810.0240752309
2023-11-29,180.624,182.271,180.14,182.077,1453.801424943
2023-11-30,182.155,182.271,181.108,182.271,1591.1278379526
2023-12-01,182.271,183.53,181.864,183.026,3193.6134995375
2023-12-04,183.995,184.014,183.046,183.801,1831.7071930745
2023-12-05,183.801,184.014,181.225,184.014,1993.814312191
2023-12-06,184.847,184.963,184.014,184.828,1299.9545411955
2023-12-07,184.285,184.828,183.53,184.828,1271.043717404
2023-12-08,184.983,185.157,184.014,185.157,1774.9180749127
2023-12-11,185.177,187.114,185.177,186.881,2076.416665881
2023-12-12,188.857,189.66,187.879,188.857,1992.7721508805
2023-12-13,188.857,189.346,187.194,187.997,1953.9386422992
2023-12-14,187.997,189.053,187.194,188.838,1939.6315601903
2023-12-15,188.857,189.151,188.466,188.544,2016.2766429165
2023-12-18,188.857,189.053,186.313,188.857,3181.2819003543
2023-12-19,188.857,189.346,187.899,188.857,1668.8189345579
2023-12-20,188.857,189.346,187.135,189.346,1602.3931961952
2023-12-21,189.131,189.131,186.901,188.857,1665.7531312488
2023-12-22,188.857,189.328,187.39,188.857,2321.8350393848
2023-12-27,190.56,190.56,187.096,187.096,5999.7770758047
2023-12-28,187.879,188.857,187.096,188.055,2658.0514689436
2023-12-29,190.56,190.56,188.094,188.955,3556.3318384944
2024-01-02,189.837,190.326,188.955,190.326,5345.7390365414
2024-01-03,191.304,191.969,189.837,189.837,4103.0667619411
2024-01-04,189.817,189.837,188.838,189.837,2669.2927477435
2024-01-05,190.326,190.326,188.662,189.131,3678.9639708563
2024-01-08,189.837,189.875,189.131,189.288,3016.7504561021
2024-01-09,189.837,191.578,189.757,191.48,1267.1987010727
2024-01-10,191.48,191.773,189.151,190.815,2745.9378304697
2024-01-11,190.835,192.262,190.326,190.326,2012.1889051711
2024-01-12,191.773,192.184,190.815,192.067,2065.3294958612
2024-01-15,192.282,192.771,192.067,192.771,1988.6844131351
2024-01-16,192.771,193.751,192.771,193.751,1592.1738518317
2024-01-17,194.24,194.729,193.555,194.631,2156.2816606963
2024-01-18,194.24,194.729,193.555,194.435,736.8147286076
2024-01-19,194.631,194.631,193.751,193.751,1023.9783052217
2024-01-22,193.751,195.649,193.751,195.257,3051.496226938
2024-01-23,195.473,196.686,194.729,196.686,4627.3191277881
2024-01-24,196.686,198.056,196.294,198.056,1875.2496907003
2024-01-25,197.664,198.105,195.687,198.056,2307.527957276
2024-01-26,198.056,198.692,198.056,198.643,1013.7589608582
2024-01-29,199.132,200.6,199.132,200.6,2134.821037533
2024-01-30,201.481,201.726,198.643,200.551,2124.6016931695
2024-01-31,199.818,199.915,195.707,198.643,2357.6027446571
2024-02-01,198.154,198.154,196.392,197.175,1984.5966753897
2024-02-02,197.273,198.643,196.686,198.643,2277.8918586218
2024-02-05,200.111,202.557,199.132,199.523,3123.0316374824
2024-02-06,200.111,202.557,199.866,201.578,1756.7052960839
2024-02-07,202.557,205.444,202.361,205.395,1505.309424742
2024-02-08,205.346,205.346,201.676,203.34,2813.3855032687
2024-02-09,204.514,205.003,202.459,203.536,1649.4021802672
2024-02-12,203.927,204.416,203.536,203.829,2427.0942863288
2024-02-13,203.634,203.829,201.089,202.019,4488.3360444446
2024-02-14,205.346,205.346,202.41,203.584,2083.7243157155
2024-02-15,204.514,205.492,204.269,204.514,3144.4922606458
2024-02-16,205.492,205.933,203.047,204.612,3170.0406215545
2024-02-19,205.786,205.786,203.536,204.367,3856.780562781
2024-02-20,204.171,204.171,201.089,201.089,2179.7861527323
2024-02-21,201.089,201.774,200.405,201.481,2263.5847765129
2024-02-22,201.481,203.536,201.481,203.486,1675.9724756123
2024-02-23,205.492,205.492,203.829,205.444,2034.6714627708
2024-02-26,205.444,205.492,203.536,205.053,2127.6674964785
2024-02-27,205.053,205.053,200.6,204.367,2827.6925853776
2024-02-28,204.367,204.808,203.193,204.367,1258.0012911456
2024-02-29,204.514,205.053,204.269,205.053,1576.8448352864
2024-03-01,205.395,206.472,204.514,206.472,2658.0514689436
2024-03-04,206.911,206.911,205.542,206.863,1820.0652311375
2024-03-05,206.863,207.45,205.492,205.542,2128.6894309149
2024-03-06,204.71,205.492,204.025,204.514,3249.7515075897
2024-03-07,204.563,205.737,201.921,205.346,2530.3096644
2024-03-08,206.472,206.863,205.492,206.569,1895.6883794273
2024-03-11,206.765,206.765,202.068,202.948,4063.2113189235
2024-03-12,202.948,206.814,202.948,204.661,1297.8567341632
2024-03-13,205.884,205.884,204.661,205.101,1212.0142415099
2024-03-14,205.688,206.472,204.514,206.177,2226.7951368044
2024-03-15,205.542,208.722,205.542,205.542,2194.0932348412
2024-03-18,208.722,209.456,205.786,209.358,2596.7354027627
2024-03-19,210.386,210.386,206.569,210.19,1586.0422452136
2024-03-20,210.141,210.141,207.498,208.967,1417.423063216
2024-03-21,210.238,210.386,209.406,210.19,1246.7600123457
2024-03-22,211.364,213.126,211.364,212.146,1323.4050950719
2024-03-25,212.146,212.244,210.386,211.902,3465.3796736593
2024-03-26,210.923,211.805,209.896,211.805,1704.5866398301
2024-03-27,211.755,212.636,210.092,211.559,2466.9497293464
2024-03-28,212.342,213.126,211.559,212.587,1852.7671331007
2024-04-02,214.25,214.25,211.511,213.076,6539.358458197
2024-04-03,213.028,213.028,209.456,210.532,4272.707878375
2024-04-04,210.532,211.168,210.092,211.168,1631.0073604129
2024-04-05,211.119,211.119,206.52,207.596,6622.1351475413
2024-04-08,207.596,208.526,207.596,208.33,2816.4513065777
2024-04-09,208.037,210.238,205.933,209.896,1669.8408689942
2024-04-10,209.799,209.799,205.492,207.939,3551.2221663126
2024-04-11,208.232,208.232,206.324,207.254,2235.9925467315
2024-04-12,210.386,210.63,209.358,210.434,2411.7652697835
2024-04-15,210.386,211.462,208.428,210.875,1975.3992654625
2024-04-16,210.288,211.364,208.428,208.624,6259.3484226374
2024-04-17,208.917,210.386,208.917,209.211,1115.9524044931
2024-04-18,209.406,209.406,206.472,207.45,2955.4343899212
2024-04-19,207.4,207.4,203.438,204.905,3391.8003942422
2024-04-22,205.101,206.472,205.003,205.199,1804.7362145923
2024-04-23,205.492,208.38,205.297,207.4,2300.3744162215
2024-04-24,208.184,209.602,207.939,208.232,1167.0491263105
2024-04-25,208.037,208.037,204.514,204.905,2271.7602520037
2024-04-26,206.472,208.232,206.472,207.988,736.8147286076
2024-04-29,207.988,209.406,207.303,209.358,1955.9825111719
2024-04-30,209.358,209.358,207.792,208.428,993.32027213119
2024-05-02,208.38,208.575,206.472,207.205,2968.7195375937
2024-05-06,210.825,211.07,208.428,209.554,2269.716383131
2024-05-07,209.554,211.217,209.554,210.483,1132.3033554746
2024-05-08,211.364,211.364,208.917,210.679,2289.1331374217
2024-05-09,210.63,210.679,208.722,210.19,1542.0990644506
2024-05-10,210.386,210.386,210.19,210.386,1636.1170325947
2024-05-13,212.342,212.783,210.875,211.805,1534.9455233961
2024-05-14,211.951,211.951,208.428,209.406,2191.0274315322
2024-05-15,210.092,212.244,209.701,212.098,1376.5456857621
2024-05-16,212.146,212.391,211.902,212.244,1945.7631668084
2024-05-17,211.364,211.707,211.021,211.07,1670.8628034306
2024-05-20,211.755,211.805,211.07,211.364,1595.2396551407
2024-05-21,211.853,211.853,210.875,211.364,1233.4748646732
2024-05-22,211.853,212.733,211.364,211.805,774.62630275251
2024-05-23,212.391,213.321,212.342,213.223,1224.2774547461
2024-05-24,212.244,212.244,210.386,211.217,2310.593760585
2024-05-27,212.733,212.733,210.386,211.657,1288.659324236
2024-05-28,211.902,212.342,211.217,211.805,2062.2636925522
2024-05-29,211.168,211.902,210.19,211.902,1997.8818230622
2024-05-31,211.168,211.168,208.673,208.673,2191.0274315322
2024-06-03,211.021,212.783,210.923,211.805,2318.7692360758
2024-06-04,210.483,212.489,209.504,212.244,1396.984374489
2024-06-05,213.272,213.272,212.342,212.391,608.05098962763
2024-06-06,213.321,214.3,213.272,214.3,1113.9085356204
2024-06-07,214.3,214.3,213.908,214.3,1780.2097881199
2024-06-10,214.3,215.278,214.3,215.278,2025.4740528436
2024-06-11,216.257,220.171,216.257,219.143,1850.723264228
2024-06-12,218.85,220.171,218.85,220.171,1859.9206741551
2024-06-13,220.171,221.247,219.339,221.149,4264.5324028842
2024-06-14,223.107,226.238,223.107,225.993,3458.2261326049
2024-06-17,225.944,226.58,223.302,225.504,2750.0255682151
2024-06-18,225.504,226.286,224.183,225.063,2046.934676007
2024-06-19,225.846,226.14,224.672,224.917,1272.3083732545
2024-06-20,225.552,226.238,224.965,225.454,1297.8567341632
2024-06-21,223.938,225.454,223.938,224.085,1639.1828359037
2024-06-24,225.602,225.602,222.127,223.107,2796.0126178508
2024-06-25,223.057,223.107,221.149,223.107,1639.1828359037
2024-06-26,225.015,225.552,225.015,225.454,2309.5718261487
2024-06-27,225.504,225.552,222.764,224.868,1793.4949357924
2024-06-28,224.868,226.041,224.868,225.113,1894.666444991
2024-07-01,225.113,226.041,221.149,225.944,6582.2797045237
2024-07-02,225.406,225.406,222.617,223.742,2179.7861527323
2024-07-03,224.133,225.063,223.694,224.036,1887.5129039365
2024-07-04,224.329,224.526,222.959,222.959,2658.0514689436
2024-07-05,223.107,224.231,222.127,224.036,1984.5966753897
2024-07-08,224.036,224.329,223.596,223.889,2201.2467758957
2024-07-09,223.889,224.672,223.205,223.889,1330.5586361263
2024-07-10,224.183,224.183,223.107,223.205,2288.1112029853
2024-07-11,225.063,225.406,223.155,223.155,1991.7502164441
2024-07-12,223.302,223.302,221.492,222.617,1893.6445105546
2024-07-15,223.107,225.015,222.911,225.015,2079.6365779701
2024-07-16,225.015,225.993,223.596,225.993,2193.0713004049
2024-07-17,225.7,225.7,223.596,225.063,1957.0044456083
2024-07-18,224.329,225.063,223.107,224.329,2159.3474640054
2024-07-19,224.036,224.183,221.541,221.834,3188.4354414088
2024-07-22,222.079,223.938,219.975,223.107,2251.3215632768
2024-07-23,222.813,223.938,222.666,223.107,2164.4571361871
2024-07-24,222.617,223.057,220.66,222.911,1626.9196226675
2024-07-25,220.904,221.59,216.697,218.898,3359.098492279
2024-07-26,218.605,219.143,218.165,218.361,1577.8667697228
2024-07-29,218.703,222.373,218.459,221.002,2131.7552342239
2024-07-30,221.002,222.127,220.171,220.904,1667.7970001215
2024-07-31,220.904,222.959,220.171,222.959,1323.4050950719
2024-08-01,223.596,225.063,223.596,225.063,1310.1199473994
2024-08-02,223.009,223.009,215.767,219.926,4025.3997447786
2024-08-05,217.235,217.235,199.621,202.557,21244.994997259
2024-08-06,203.584,212.342,203.584,212.342,12945.865439669
2024-08-07,213.321,214.152,211.413,213.81,3858.8244316537
2024-08-08,211.021,214.006,206.079,214.006,4644.692013206
2024-08-09,215.278,215.718,212.342,214.593,4020.2900725968
2024-08-12,214.593,215.914,213.321,215.621,3157.7774083183
2024-08-13,215.278,215.278,212.978,214.3,1460.3443095427
2024-08-14,215.816,215.914,213.321,213.321,2123.5797587331
2024-08-16,215.327,219.682,215.327,219.094,3022.8820627202
2024-08-19,219.094,219.682,216.55,218.898,1871.1619529549
2024-08-20,218.996,220.171,218.898,219.387,1074.0530926028
2024-08-21,219.387,221.1,219.387,220.66,856.38105766043
2024-08-22,220.66,221.149,219.192,221.002,1185.4439461648
2024-08-23,219.387,221.149,218.898,220.464,1300.9225374722
2024-08-26,221.638,222.323,219.387,219.682,1663.7092623761
2024-08-27,219.682,219.682,218.898,219.682,1729.1130663024
2024-08-28,220.171,220.954,219.73,220.171,906.45584504153
2024-08-29,221.1,221.149,218.996,221.149,1807.8020179013
2024-08-30,220.954,221.1,218.8,219.682,1346.9095871079
2024-09-02,220.171,223.449,220.171,222.813,3211.9399334448
2024-09-03,222.911,223.4,219.339,220.171,1815.9774933921
2024-09-04,219.192,220.122,215.18,217.431,2848.1312741046
2024-09-05,216.648,217.235,215.523,216.942,1207.9265037645
2024-09-06,215.18,216.453,213.419,214.202,2647.8321245802
2024-09-09,214.3,215.473,214.3,214.593,2000.9476263713
2024-09-10,216.257,219.387,215.278,216.892,2509.870975673
2024-09-11,216.892,217.431,214.348,217.235,1393.91857118
2024-09-12,219.682,221.492,218.507,221.051,1008.6492886764
2024-09-13,221.051,221.541,220.171,221.149,1479.7610638333
2024-09-16,221.149,221.834,218.459,220.073,1562.5377531776
2024-09-17,219.437,221.1,219.241,220.611,1038.2853873305
2024-09-18,220.66,220.66,220.219,220.219,1913.0612648453
2024-09-19,220.611,222.911,220.317,222.911,2790.902945669
2024-09-20,222.862,223.4,220.66,222.323,1949.8509045538
2024-09-23,222.421,223.4,222.373,223.4,1794.5168702288
2024-09-24,223.4,223.987,222.323,222.959,1299.9006030359
2024-09-25,222.127,223.107,220.904,222.862,1302.9664063449
2024-09-26,222.911,224.917,222.47,223.596,1566.625490923
2024-09-27,225.063,225.063,224.085,224.526,1389.8308334346
2024-09-30,224.526,225.015,221.638,224.574,2808.2758310869
2024-10-01,225.063,227.021,224.77,226.238,2071.4611024793
2024-10-02,226.238,226.238,224.085,226.041,2006.057298553
2024-10-03,226.041,227.021,225.846,226.923,1955.9825111719
2024-10-04,226.041,227.999,226.041,227.95,1918.170937027
2024-10-07,227.999,230.445,227.95,230.152,4661.0429641876
2024-10-08,230.152,230.445,229.027,229.516,1904.8857893545
2024-10-09,229.956,230.445,229.565,230.445,1137.4130276564
2024-10-10,230.592,232.647,230.592,231.767,1984.5966753897
2024-10-11,232.256,232.843,230.935,232.647,3285.5192128619
2024-10-14,232.843,234.849,232.843,234.8,2162.4132673144
2024-10-15,235.827,237.784,234.605,234.605,6175.5497988568
2024-10-16,234.605,234.898,232.696,233.87,2733.6746172335
2024-10-17,234.996,239.644,234.996,238.763,2775.5739291238
2024-10-18,238.421,238.763,233.87,237.05,2948.2808488668
2024-10-21,237.932,238.616,237.295,237.882,2937.0395700669
2024-10-22,238.273,238.665,236.806,236.806,2087.8120534609
2024-10-23,237.834,239.742,237.834,239.692,1558.4500154322
2024-10-24,239.692,239.742,238.763,239.546,2508.8490412367
2024-10-25,239.35,239.742,238.371,239.742,1513.4849002328
2024-10-28,240.133,241.65,239.399,241.013,2634.5469769076
2024-10-29,241.013,241.013,238.273,239.497,4653.8894231332
2024-10-30,239.497,239.546,237.98,239.301,3051.496226938
2024-10-31,237.784,237.784,234.066,234.262,3049.4523580653
2024-11-04,234.702,234.702,232.402,233.87,6372.7831450721
2024-11-05,234.212,235.729,233.87,235.289,4311.5413869563
2024-11-06,243.656,249.527,242.775,244.047,11451.797293726
2024-11-07,243.998,244.047,241.111,243.606,3228.2908844264
2024-11-08,243.656,245.612,243.606,245.123,4697.8326038962
2024-11-12,249.527,252.168,248.548,251.729,5692.1748104637
2024-11-13,252.022,252.707,247.815,249.625,4759.1486700771
2024-11-14,250.505,252.659,249.821,250.212,3578.8143960941
2024-11-15,249.576,249.576,245.759,246.494,4447.4586669907
2024-11-18,246.591,250.114,245.417,246.836,5717.7231713724
2024-11-19,246.836,248.01,244.145,247.57,4551.6959794983
2024-11-20,248.744,250.114,247.422,248.01,6455.5598344164
2024-11-21,248.939,250.995,248.548,250.603,3949.7765964887
2024-11-22,250.995,254.224,250.603,254.224,3077.0445878467
2024-11-25,254.224,256.377,250.946,251.875,5549.1039893749
2024-11-26,251.875,252.903,250.995,251.875,2213.5099891318
2024-11-27,253.685,253.735,249.576,250.212,3318.2211148251
2024-11-28,252.659,252.659,250.897,251.435,2539.5070743272
2024-11-29,251.092,252.316,250.016,250.995,2498.6296968732
2024-12-02,252.609,253.93,251.386,253.294,3800.5741687818
2024-12-03,253.343,253.93,252.218,252.218,3718.8194138739
2024-12-04,252.218,254.419,251.581,253.979,2846.0874052319
2024-12-05,254.371,254.419,250.749,251.288,8328.765656244
2024-12-06,251.288,252.413,249.527,252.022,3685.0955774744
2024-12-09,252.462,252.659,249.625,249.625,6387.090227181
2024-12-10,251.704,251.853,248.882,251.555,3560.9651953712
2024-12-11,252.595,254.724,250.565,254.625,2500.5529846112
2024-12-12,254.526,254.526,251.407,253.833,3395.3389072144
2024-12-13,253.981,254.576,251.605,253.437,2692.4370989392
2024-12-16,253.387,253.387,250.615,251.06,4538.5642620528
2024-12-17,251.506,253.387,251.06,253.387,2782.319657756
2024-12-18,253.486,255.12,251.506,252.249,7411.7763950168
2024-12-19,251.456,251.456,246.407,249.724,7631.9381682984
2024-12-20,249.427,249.724,243.783,249.724,7436.0143884056
2024-12-23,250.466,250.466,248.684,249.229,5851.4555706128
2024-12-27,250.516,252.942,250.516,252.348,5939.3182966472
2024-12-30,252.447,252.496,247.397,252.199,11326.212327308
2025-01-02,254.477,254.477,249.971,251.952,14641.767839618
2025-01-03,251.902,251.952,250.516,251.555,6122.1131634544
2025-01-07,251.456,251.456,249.575,250.516,12276.543651427
2025-01-08,250.466,251.308,249.526,249.674,5643.4127940256
2025-01-09,250.516,250.961,249.674,250.516,3562.9850281536
2025-01-10,250.318,250.961,248.981,250.268,6824.0050553384
2025-01-13,249.377,249.377,244.575,247.347,9659.850281828
2025-01-14,248.931,249.377,247.545,247.743,2361.1845226256
2025-01-15,247.545,251.258,246.753,250.516,4284.0653314704
2025-01-16,252.843,252.991,250.516,251.06,3738.7104802224
2025-01-17,251.704,252.942,251.506,252.595,3875.0491930344
2025-01-20,253.486,253.932,250.516,252.892,5712.0871086272
2025-01-21,252.496,253.437,251.853,252.051,10313.266186934
2025-01-22,253.437,253.437,251.506,251.902,3657.9171689264
2025-01-23,252.496,252.496,249.526,251.506,2695.4668481128
2025-01-24,251.506,253.338,250.516,250.862,3211.534124016
2025-01-27,249.08,249.08,242.743,246.456,10431.426404705
2025-01-28,246.753,249.179,246.753,247.446,4263.8670036464
2025-01-29,248.238,250.516,248.238,249.427,2432.8885864008
2025-01-30,249.823,250.466,248.189,248.733,2988.3426015608
2025-01-31,250.516,253.338,250.219,252.496,3718.5121523984
2025-02-03,251.308,252.1,247.743,250.318,7798.5743728464
2025-02-04,249.922,250.714,248.535,250.516,2281.4011277208
2025-02-05,249.179,249.377,246.555,247.298,3700.3336573568
2025-02-06,251.011,251.506,248.585,249.872,2137.9930001704
2025-02-07,249.526,250.516,249.031,249.971,2198.5879836424
2025-02-10,249.971,251.209,249.031,250.367,4756.706202552
2025-02-11,250.466,251.357,249.229,249.229,2760.1014971496
2025-02-12,249.278,249.922,247.545,248.585,3576.1139412392
2025-02-13,247.892,249.427,246.654,249.229,3553.8957806328
2025-02-14,249.526,250.318,246.06,247.298,5710.0672758448
2025-02-17,247.298,248.535,247.298,248.486,3739.7203966136
2025-02-18,248.535,249.377,246.852,248.832,5064.730701868
2025-02-19,248.832,249.773,248.436,249.328,3294.3472680944
2025-02-20,249.328,250.367,247.496,247.496,3408.4678203
2025-02-21,247.446,249.427,246.555,247.496,9277.0919695632
2025-02-24,246.654,247.05,237.742,239.129,6400.8500874256
2025-02-25,239.97,243.188,238.188,238.287,6245.3229631808
2025-02-26,238.782,242.545,238.782,242.198,4071.9828893184
2025-02-27,242.347,242.594,240.614,242.396,2940.8765311744
2025-02-28,240.564,241.01,238.634,239.871,3513.4991249848
2025-03-03,239.921,244.476,239.921,240.168,5068.7703674328
2025-03-04,239.03,239.178,229.722,231.059,13360.183939185
2025-03-05,231.059,232.049,226.801,227.989,8422.702702608
2025-03-06,227.841,230.019,225.811,227.841,6210.98580588
2025-03-07,226.751,227.148,223.781,225.662,6333.1856892152
2025-03-10,225.761,226.603,220.959,223.533,7808.6735367584
2025-03-11,221.751,221.751,213.632,216.85,18247.169356202
2025-03-12,214.968,222.741,214.968,221.305,16669.679953147
2025-03-13,221.008,222.296,217.988,217.988,6641.2101885312
2025-03-14,219.177,222.444,217.889,221.751,7239.0806921216
2025-03-17,221.999,222.741,219.82,221.702,9050.8706979344
2025-03-18,222.345,222.642,219.82,220.414,6414.9889169024
2025-03-19,220.414,222.741,220.414,222.741,2419.7596733152
2025-03-20,223.385,225.811,223.385,225.811,7679.4042386848
2025-03-21,224.276,224.623,222.296,223.434,4621.3774061312
2025-03-24,224.226,228.039,224.226,227.247,4053.8043942768
2025-03-25,227.247,228.138,226.751,227.643,4116.4192105312
2025-03-26,228.831,229.97,227.643,227.643,3546.8263658944
2025-03-27,227.247,227.643,224.969,226.108,2486.4141551344
2025-03-28,224.87,226.058,218.979,218.979,5011.2051331344
2025-03-31,218.78,219.177,216.85,217.84,6624.0416098808
2025-04-01,218.83,223.038,218.83,221.751,3867.979778296
2025-04-02,223.385,223.484,218.88,221.949,2798.4783200152
2025-04-03,214.919,215.166,209.918,211.75,12654.252381736
2025-04-04,210.859,212.74,203.185,204.72,15209.340851472
2025-04-07,202.938,203.284,188.194,203.284,24018.84153191
2025-04-08,206.552,212.295,204.967,209.621,18562.263270256
2025-04-09,202.938,202.938,194.571,198.531,22018.197160942
2025-04-10,212.938,216.8,207.938,207.938,15400.215049409
2025-04-11,207.047,207.047,201.007,204.225,10254.691036245
2025-04-14,207.938,211.8,207.938,210.017,6698.7754228296
2025-04-15,211.107,211.107,207.988,210.017,5013.2249659168
2025-04-16,207.938,209.869,205.116,207.393,5726.225938104
2025-04-17,206.7,206.7,202.888,205.066,4496.1477736224
2025-04-22,203.878,203.878,197.105,203.383,13429.868170178
2025-04-23,205.76,210.116,205.413,210.067,6296.828699132
2025-04-24,207.789,208.384,204.175,208.334,4458.780867148
2025-04-25,211.651,211.998,210.116,211.057,3259.0001944024
2025-04-28,212.79,213.83,211.404,212.344,5303.0709701912
2025-04-29,212.394,213.83,209.918,213.83,3487.2412988136
2025-04-30,213.384,213.879,209.522,211.552,4612.2881586104
2025-05-02,216.008,219.523,215.859,219.276,4083.0919696216
2025-05-05,219.276,219.276,215.859,216.503,3728.6113163104
2025-05-06,216.899,217.84,209.918,213.384,10046.648259658
2025-05-07,215.216,217.097,215.216,215.562,3475.1223021192
2025-05-08,216.355,218.83,216.008,217.592,3704.3733229216
2025-05-09,218.979,218.979,215.859,217.543,4599.1592455248
2025-05-12,218.929,227.742,218.929,226.454,7368.3499901952
2025-05-13,227.593,228.682,226.355,228.682,5247.5255686752
2025-05-14,228.633,229.177,225.86,226.751,3576.1139412392
2025-05-15,227.197,227.494,225.266,227.445,3025.7095080352
2025-05-16,228.633,231.653,228.633,230.663,3575.104024848
2025-05-19,230.91,231.009,226.256,229.375,5754.5035970576
2025-05-20,227.742,230.613,227.742,228.732,3006.5210966024
2025-05-21,227.197,227.346,223.83,226.058,1916.8213104976
2025-05-22,225.019,226.058,223.286,223.781,1797.651176336
2025-05-23,225.068,225.563,220.513,222.543,3214.5638731896
2025-05-26,223.929,224.969,223.682,223.979,2065.279020004
2025-05-27,223.781,226.355,223.781,225.217,2541.9595566504
2025-05-28,226.603,227.742,225.662,225.959,2382.3927668408
2025-05-29,228.286,230.267,224.573,225.761,3811.4244603888
2025-05-30,226.058,226.454,224.771,225.068,2631.8421154672
2025-06-02,225.959,225.959,222.791,222.791,3330.7042581776
2025-06-03,226.702,227.742,224.771,227.742,1597.6877308784
2025-06-04,228.286,229.722,227.89,228.831,2806.5576511448
2025-06-05,229.128,229.722,226.751,227.247,2617.7032859904
2025-06-06,227.395,231.306,227.346,230.712,3498.3503791168
2025-06-09,230.663,230.712,228.138,229.722,3470.0727201632
2025-06-10,230.712,230.712,228.93,229.771,2631.8421154672
2025-06-11,229.771,231.158,229.227,230.168,2644.9710285528
2025-06-12,228.534,228.979,224.821,228.237,2785.3494069296
2025-06-13,227.148,227.742,225.019,226.058,2020.8426987912
2025-06-16,227.048,227.197,226.058,226.999,2396.5315963176
2025-06-17,226.999,227.742,225.811,227.395,1685.5504569128
2025-06-18,227.296,228.237,226.256,228.237,2767.170911888
2025-06-20,227.692,228.237,225.266,226.85,18877.35718431
2025-06-23,226.751,227.742,225.266,226.751,3955.8425043304
2025-06-24,227.742,228.682,226.751,227.643,2107.6955084344
2025-06-25,227.742,227.742,226.801,226.949,2466.2158273104
2025-06-26,226.949,227.692,225.761,227.692,2238.9846392904
2025-06-27,227.692,227.94,226.801,227.94,2971.1740229104
2025-06-30,228.682,230.267,228.286,228.484,2781.3097413648
2025-07-01,229.425,229.425,225.91,228.336,2262.212716288
2025-07-02,229.425,229.92,228.336,229.524,1416.9126968536
2025-07-03,230.019,231.108,229.227,230.712,2985.3128523872
2025-07-04,230.712,231.108,228.93,230.91,3398.368656388
2025-07-07,231.009,232.693,230.217,231.702,2032.9616954856
2025-07-08,231.702,231.702,229.722,231.405,2948.955862304
2025-07-09,231.158,232.494,230.217,231.405,2814.6369822744
2025-07-10,231.405,232.693,230.465,232.693,4008.3581566728
2025-07-11,232.792,234.376,231.554,232.693,2916.6385377856
2025-07-14,233.138,233.633,231.257,232.891,2982.2831032136
2025-07-15,233.683,235.663,233.089,233.98,3902.3169355968
2025-07-16,234.376,234.673,232.742,234.376,4364.8586427664
2025-07-17,234.871,235.614,234.673,234.673,1942.0692202776
2025-07-18,235.614,236.653,234.673,235.217,3091.3540734632
2025-07-21,235.217,235.663,234.673,234.673,2365.2241881904
2025-07-22,235.465,235.465,233.98,234.574,2301.5994555448
2025-07-23,235.019,235.663,234.524,235.465,1147.2650204032
2025-07-24,235.416,236.752,234.722,234.92,1793.6115107712
2025-07-25,236.208,237.495,235.168,236.95,2487.4240715256
2025-07-28,237.643,240.515,237.049,239.624,2811.6072331008
2025-07-29,240.812,242.594,240.812,242.594,3123.6713979816
2025-07-30,242.347,244.426,241.109,244.03,2940.8765311744
2025-07-31,244.03,246.902,244.03,245.07,4203.2720201744
